QID,Miejscowosc,Description,Latitude,Longitude
"Q147117","Złatoust","miejscowość (Rosja) [55°10'30' N, 59°40'20' E]",55.175,59.672222222222224
"Q147122","Żygulowsk","miejscowość (Rosja) [53°24'00' N, 49°30'00' E]",53.4,49.5
"Q147120","Żeleznodorożnyj","miejscowość (Rosja) [54°21'30' N, 21°19'20' E]",54.358333333333334,21.322222222222223
"Q147120","Gierdawy","miejscowość (Rosja) [54°21'30' N, 21°19'20' E]",54.358333333333334,21.322222222222223
"Q147121","Żeleznowodsk","miejscowość (Rosja) [44°08'00' N, 43°01'40' E]",44.13333333333333,43.02777777777778
"Q147146","Plesza","miejscowość (Rumunia) [47°37'50' N, 25°50'12' E]",47.63055555555555,25.836666666666666
"Q147147","Ploeszti","miejscowość (Rumunia) [44°56'30' N, 26°01'30' E]",44.94166666666667,26.025
"Q147145","Petroszany","miejscowość (Rumunia) [45°25'00' N, 23°22'20' E]",45.416666666666664,23.372222222222224
"Q147150","Runk","miejscowość (Rumunia) [47°40'25' N, 25°50'35' E]",47.673611111111114,25.843055555555555
"Q147148","Pojana Mikuli","miejscowość (Rumunia) [47°40'00' N, 25°46'13' E]",47.666666666666664,25.77027777777778
"Q147151","Rymnik","miejscowość (Rumunia) [45°22'50' N, 27°02'40' E]",45.38055555555555,27.044444444444444
"Q147149","Radowce","miejscowość (Rumunia) [47°50'30' N, 25°55'00' E]",47.84166666666667,25.916666666666668
"Q147152","Seret","miejscowość (Rumunia) [47°57'00' N, 26°03'50' E]",47.95,26.06388888888889
"Q147153","Solka","miejscowość (Rumunia) [47°42'00' N, 25°50'00' E]",47.7,25.833333333333332
"Q147155","Suczawica","miejscowość (Rumunia) [47°46'45' N, 25°42'40' E]",47.77916666666667,25.711111111111112
"Q147159","Wikszany","miejscowość (Rumunia) [47°56'15' N, 25°58'45' E]",47.9375,25.979166666666668
"Q147157","Syhot","miejscowość (Rumunia) [47°55'40' N, 23°53'30' E]",47.92777777777778,23.891666666666666
"Q147157","Syhot Marmaroski","miejscowość (Rumunia) [47°55'40' N, 23°53'30' E]",47.92777777777778,23.891666666666666
"Q148138","Akademgorodok","część miejscowości, osiedla ludzkiego (Rosja [54°52'00' N, 83°05'40' E])",54.86666666666667,83.09444444444445
"Q148140","Pułkowo","część miejscowości, osiedla ludzkiego (Rosja [59°46'15' N, 30°19'50' E])",59.770833333333336,30.330555555555556
"Q147331","Zwoleń","miejscowość (Słowacja) [48°34'30' N, 19°07'30' E]",48.575,19.125
"Q147303","Trzciana","miejscowość (Słowacja) [49°21'30' N, 19°36'30' E]",49.358333333333334,19.608333333333334
"Q147304","Trzciana","miejscowość (Słowacja) [49°06'50' N, 19°37'15' E]",49.11388888888889,19.620833333333334
"Q148151","Maciejowice","część miejscowości, osiedla ludzkiego (Słowacja [49°04'50' N, 20°19'40' E])",49.080555555555556,20.32777777777778
"Q146888","Narwik","miejscowość (Norwegia) [68°26'20' N, 17°25'30' E]",68.43888888888888,17.425
"Q147128","Bystrzyca","miejscowość (Rumunia) [47°08'00' N, 24°29'50' E]",47.13333333333333,24.497222222222224
"Q146890","Lizbona","miejscowość (Portugalia) [38°43'00' N, 9°08'30' W]",38.71666666666667,-9.141666666666667
"Q147139","Majdan","miejscowość (Rumunia) [47°39'42' N, 25°49'30' E]",47.66166666666667,25.825
"Q147332","Żar","miejscowość (Słowacja) [49°07'55' N, 19°40'00' E]",49.13194444444444,19.666666666666668
"Q148158","Pilchów","część miejscowości, osiedla ludzkiego (Słowacja [49°24'40' N, 20°42'33' E])",49.41111111111111,20.70916666666667
"Q147308","Wasylów","miejscowość (Słowacja) [49°21'00' N, 19°23'00' E]",49.35,19.383333333333333
"Q147310","Wawrzyszów","miejscowość (Słowacja) [49°04'10' N, 19°45'30' E]",49.06944444444444,19.758333333333333
"Q148180","Zwierówka","część miejscowości, osiedla ludzkiego (Słowacja [49°14'55' N, 19°42'38' E])",49.24861111111111,19.710555555555555
"Q147123","Botoszany","miejscowość (Rumunia) [47°44'40' N, 26°40'00' E]",47.74444444444445,26.666666666666668
"Q147126","Bukareszt","miejscowość (Rumunia) [44°26'30' N, 26°05'30' E]",44.44166666666667,26.091666666666665
"Q147124","Braiła","miejscowość (Rumunia) [45°16'20' N, 27°58'30' E]",45.272222222222226,27.975
"Q147125","Braszów","miejscowość (Rumunia) [45°38'30' N, 25°35'30' E]",45.641666666666666,25.591666666666665
"Q147132","Gałacz","miejscowość (Rumunia) [45°26'30' N, 28°01'30' E]",45.44166666666667,28.025
"Q147133","Jassy","miejscowość (Rumunia) [47°09'30' N, 27°35'30' E]",47.15833333333333,27.591666666666665
"Q147137","Konstanca","miejscowość (Rumunia) [44°10'20' N, 28°38'10' E]",44.172222222222224,28.636111111111113
"Q146889","Fatima","miejscowość (Portugalia) [39°37'50' N, 8°40'10' W]",39.63055555555555,-8.669444444444444
"Q147127","Bulaj","miejscowość (Rumunia) [47°36'55' N, 26°13'10' E]",47.61527777777778,26.219444444444445
"Q147130","Fogarasz","miejscowość (Rumunia) [45°50'40' N, 24°58'20' E]",45.84444444444444,24.97222222222222
"Q147131","Fokszany","miejscowość (Rumunia) [45°42'00' N, 27°11'00' E]",45.7,27.183333333333334
"Q147129","Cecora","miejscowość (Rumunia) [47°08'00' N, 27°47'30' E]",47.13333333333333,27.791666666666668
"Q147134","Kaczyka","miejscowość (Rumunia) [47°38'15' N, 25°53'55' E]",47.6375,25.898611111111112
"Q147135","Kimpulung Mołdawski","miejscowość (Rumunia) [47°31'50' N, 25°33'30' E]",47.53055555555556,25.558333333333334
"Q147136","Kluż-Napoka","miejscowość (Rumunia) [46°46'20' N, 23°35'30' E]",46.772222222222226,23.591666666666665
"Q147138","Krajowa","miejscowość (Rumunia) [44°19'30' N, 23°49'00' E]",44.325,23.816666666666666
"Q147142","Nowy Soloniec","miejscowość (Rumunia) [47°39'20' N, 25°51'05' E]",47.65555555555556,25.851388888888888
"Q147142","Nowy Sołoniec","miejscowość (Rumunia) [47°39'20' N, 25°51'05' E]",47.65555555555556,25.851388888888888
"Q147140","Mamaja","miejscowość (Rumunia) [44°14'30' N, 28°37'20' E]",44.24166666666667,28.622222222222224
"Q147143","Orszowa","miejscowość (Rumunia) [44°43'30' N, 22°23'50' E]",44.725,22.397222222222222
"Q147141","Mołdawica","miejscowość (Rumunia) [47°41'40' N, 25°32'15' E]",47.69444444444444,25.5375
"Q147144","Paltynosa","miejscowość (Rumunia) [47°33'25' N, 25°57'20' E]",47.55694444444445,25.955555555555556
"Q147302","Trnawa","miejscowość (Słowacja) [48°22'00' N, 17°35'00' E]",48.36666666666667,17.583333333333332
"Q147306","Twardoszyn","miejscowość (Słowacja) [49°20'00' N, 19°33'20' E]",49.333333333333336,19.555555555555557
"Q147307","Twarożna","miejscowość (Słowacja) [49°05'10' N, 20°28'30' E]",49.08611111111111,20.475
"Q147305","Turzówka","miejscowość (Słowacja) [49°24'15' N, 18°37'30' E]",49.40416666666667,18.625
"Q147311","Ważec","miejscowość (Słowacja) [49°03'30' N, 19°58'50' E]",49.05833333333333,19.980555555555554
"Q147309","Wawreczka","miejscowość (Słowacja) [49°23'10' N, 19°28'00' E]",49.38611111111111,19.466666666666665
"Q147314","Wielka Łomnica","miejscowość (Słowacja) [49°06'50' N, 20°21'30' E]",49.11388888888889,20.358333333333334
"Q147312","Węgierska Wieś","miejscowość (Słowacja) [49°03'30' N, 19°41'00' E]",49.05833333333333,19.683333333333334
"Q147315","Wielki Lipnik","miejscowość (Słowacja) [49°22'30' N, 20°29'50' E]",49.375,20.497222222222224
"Q147313","Wiaterna Poręba","miejscowość (Słowacja) [49°06'35' N, 19°40'40' E]",49.109722222222224,19.677777777777777
"Q147318","Wielkie Borowe","miejscowość (Słowacja) [49°11'55' N, 19°31'00' E]",49.19861111111111,19.516666666666666
"Q147316","Wielki Sławków","miejscowość (Słowacja) [49°05'40' N, 20°16'55' E]",49.09444444444444,20.281944444444445
"Q147319","Wierzbów","miejscowość (Słowacja) [49°05'15' N, 20°25'30' E]",49.0875,20.425
"Q147317","Wielki Szarysz","miejscowość (Słowacja) [49°02'30' N, 21°11'30' E]",49.041666666666664,21.191666666666666
"Q147322","Wychodna","miejscowość (Słowacja) [49°03'35' N, 19°53'30' E]",49.05972222222222,19.891666666666666
"Q147320","Witanowa","miejscowość (Słowacja) [49°21'15' N, 19°44'00' E]",49.354166666666664,19.733333333333334
"Q147323","Wysoka nad Kisucą","miejscowość (Słowacja) [49°22'45' N, 18°32'40' E]",49.37916666666667,18.544444444444444
"Q147321","Wyborna","miejscowość (Słowacja) [49°14'05' N, 20°23'50' E]",49.234722222222224,20.397222222222222
"Q147326","Zakamienny Klin","miejscowość (Słowacja) [49°22'50' N, 19°16'50' E]",49.38055555555555,19.280555555555555
"Q147324","Wysokie Tatry","miejscowość (Słowacja) [49°08'20' N, 20°13'00' E]",49.138888888888886,20.216666666666665
"Q147327","Zakopcze","miejscowość (Słowacja) [49°24'20' N, 18°43'55' E]",49.40555555555556,18.731944444444444
"Q147325","Zabiedowo","miejscowość (Słowacja) [49°19'20' N, 19°36'25' E]",49.32222222222222,19.606944444444444
"Q147328","Zamki Orawskie","miejscowość (Słowacja) [49°15'35' N, 19°21'25' E]",49.25972222222222,19.356944444444444
"Q147328","Orawskie Podzamcze","miejscowość (Słowacja) [49°15'35' N, 19°21'25' E]",49.25972222222222,19.356944444444444
"Q147329","Zdziar","miejscowość (Słowacja) [49°16'15' N, 20°15'40' E]",49.270833333333336,20.261111111111113
"Q147330","Zuberzec","miejscowość (Słowacja) [49°15'35' N, 19°36'50' E]",49.25972222222222,19.613888888888887
"Q147334","Żehra","miejscowość (Słowacja) [48°58'50' N, 20°47'30' E]",48.980555555555554,20.791666666666668
"Q147335","Żubrohława","miejscowość (Słowacja) [49°26'55' N, 19°30'40' E]",49.44861111111111,19.511111111111113
"Q147333","Żar nad Hronem","miejscowość (Słowacja) [48°35'30' N, 18°51'00' E]",48.59166666666667,18.85
"Q147336","Żylina","miejscowość (Słowacja) [49°13'00' N, 18°44'00' E]",49.21666666666667,18.733333333333334
"Q148142","Brestowa","część miejscowości, osiedla ludzkiego (Słowacja [49°15'38' N, 19°39'45' E])",49.260555555555555,19.6625
"Q148143","Dobszyńska Jaskinia Lodowa","część miejscowości, osiedla ludzkiego (Słowacja [48°52'25' N, 20°18'05' E])",48.87361111111111,20.301388888888887
"Q148141","Bardejów-Zdrój","część miejscowości, osiedla ludzkiego (Słowacja [49°19'45' N, 21°16'10' E])",49.329166666666666,21.269444444444446
"Q148146","Górny Smokowiec","część miejscowości, osiedla ludzkiego (Słowacja [49°08'35' N, 20°14'25' E])",49.143055555555556,20.240277777777777
"Q148147","Hagi","część miejscowości, osiedla ludzkiego (Słowacja [49°18'10' N, 20°22'30' E])",49.30277777777778,20.375
"Q148144","Dolina Bachledzka","część miejscowości, osiedla ludzkiego (Słowacja [49°16'20' N, 20°18'25' E])",49.272222222222226,20.306944444444444
"Q148145","Dolny Smokowiec","część miejscowości, osiedla ludzkiego (Słowacja [49°07'35' N, 20°15'00' E])",49.12638888888889,20.25
"Q148150","Łysa nad Dunajcem","część miejscowości, osiedla ludzkiego (Słowacja [49°24'00' N, 20°20'25' E])",49.4,20.34027777777778
"Q148150","Golembark","część miejscowości, osiedla ludzkiego (Słowacja [49°24'00' N, 20°20'25' E])",49.4,20.34027777777778
"Q148148","Horzelica","część miejscowości, osiedla ludzkiego (Słowacja [49°25'30' N, 18°49'05' E])",49.425,18.818055555555556
"Q148149","Kieżmarskie Żłoby","część miejscowości, osiedla ludzkiego (Słowacja [49°11'38' N, 20°17'51' E])",49.193888888888885,20.2975
"Q148152","Matlary","część miejscowości, osiedla ludzkiego (Słowacja [49°10'35' N, 20°17'35' E])",49.17638888888889,20.293055555555554
"Q148152","Tatrzańskie Matlary","część miejscowości, osiedla ludzkiego (Słowacja [49°10'35' N, 20°17'35' E])",49.17638888888889,20.293055555555554
"Q148154","Niżnie Hagi","część miejscowości, osiedla ludzkiego (Słowacja [49°06'00' N, 20°08'20' E])",49.1,20.13888888888889
"Q148153","Nadbańska","część miejscowości, osiedla ludzkiego (Słowacja [49°08'25' N, 19°54'35' E])",49.140277777777776,19.90972222222222
"Q148155","Nowa Polanka","część miejscowości, osiedla ludzkiego (Słowacja [49°07'10' N, 20°09'05' E])",49.11944444444445,20.15138888888889
"Q148156","Nowy Smokowiec","część miejscowości, osiedla ludzkiego (Słowacja [49°08'10' N, 20°12'45' E])",49.13611111111111,20.2125
"Q148159","Podbańska","część miejscowości, osiedla ludzkiego (Słowacja [49°08'35' N, 19°54'05' E])",49.143055555555556,19.90138888888889
"Q148157","Orawice","część miejscowości, osiedla ludzkiego (Słowacja [49°17'55' N, 19°44'45' E])",49.298611111111114,19.745833333333334
"Q148162","Sobota Spiska","część miejscowości, osiedla ludzkiego (Słowacja [49°04'00' N, 20°18'40' E])",49.06666666666667,20.31111111111111
"Q148160","Podspady","część miejscowości, osiedla ludzkiego (Słowacja [49°16'50' N, 20°10'30' E])",49.28055555555556,20.175
"Q148163","Spiska Kapituła","część miejscowości, osiedla ludzkiego (Słowacja [49°00'02' N, 20°44'30' E])",49.00055555555556,20.741666666666667
"Q148161","Siodełko","część miejscowości, osiedla ludzkiego (Słowacja [49°09'32' N, 20°13'27' E])",49.15888888888889,20.224166666666665
"Q148166","Szczepanów Dolny","część miejscowości, osiedla ludzkiego (Słowacja [49°21'45' N, 19°32'45' E])",49.3625,19.545833333333334
"Q148167","Szczepanów Górny","część miejscowości, osiedla ludzkiego (Słowacja [49°21'50' N, 19°31'35' E])",49.36388888888889,19.52638888888889
"Q148164","Stary Smokowiec","część miejscowości, osiedla ludzkiego (Słowacja [49°08'25' N, 20°13'15' E])",49.140277777777776,20.220833333333335
"Q148165","Straże pod Tatrami","część miejscowości, osiedla ludzkiego (Słowacja [49°03'25' N, 20°19'30' E])",49.05694444444445,20.325
"Q148170","Śmierdzonka","część miejscowości, osiedla ludzkiego (Słowacja [49°23'20' N, 20°25'20' E])",49.388888888888886,20.42222222222222
"Q148168","Szczyrbskie Jezioro","część miejscowości, osiedla ludzkiego (Słowacja [49°07'05' N, 20°03'45' E])",49.11805555555556,20.0625
"Q148171","Tatrzańska Kotlina","część miejscowości, osiedla ludzkiego (Słowacja [49°13'40' N, 20°19'10' E])",49.227777777777774,20.319444444444443
"Q148169","Szwaby Niżne","część miejscowości, osiedla ludzkiego (Słowacja [49°23'30' N, 20°24'25' E])",49.391666666666666,20.406944444444445
"Q148174","Tatrzańska Polanka","część miejscowości, osiedla ludzkiego (Słowacja [49°07'20' N, 20°11'10' E])",49.12222222222222,20.18611111111111
"Q148172","Tatrzańska Leśna","część miejscowości, osiedla ludzkiego (Słowacja [49°09'03' N, 20°15'25' E])",49.15083333333333,20.256944444444443
"Q148173","Tatrzańska Łomnica","część miejscowości, osiedla ludzkiego (Słowacja [49°09'55' N, 20°16'45' E])",49.165277777777774,20.279166666666665
"Q148175","Tatrzańska Szczyrba","część miejscowości, osiedla ludzkiego (Słowacja [49°05'05' N, 20°04'10' E])",49.084722222222226,20.069444444444443
"Q148178","Wielka","część miejscowości, osiedla ludzkiego (Słowacja [49°04'00' N, 20°16'50' E])",49.06666666666667,20.280555555555555
"Q148179","Wyżnie Hagi","część miejscowości, osiedla ludzkiego (Słowacja [49°07'10' N, 20°07'30' E])",49.11944444444445,20.125
"Q148176","Tatrzańskie Zręby","część miejscowości, osiedla ludzkiego (Słowacja [49°07'45' N, 20°12'00' E])",49.12916666666667,20.2
"Q148177","Trzy Źródła","część miejscowości, osiedla ludzkiego (Słowacja [49°08'24' N, 19°57'58' E])",49.14,19.96611111111111
"Q147209","Kamionka","miejscowość (Słowacja) [49°20'00' N, 20°36'50' E]",49.333333333333336,20.613888888888887
"Q147214","Koszyce","miejscowość (Słowacja) [48°43'00' N, 21°15'00' E]",48.71666666666667,21.25
"Q147240","Maków","miejscowość (Słowacja) [49°22'15' N, 18°28'50' E]",49.37083333333333,18.480555555555554
"Q147222","Leśnica","miejscowość (Słowacja) [49°24'10' N, 20°28'10' E]",49.40277777777778,20.469444444444445
"Q147247","Mniszek","miejscowość (Słowacja) [49°24'52' N, 20°43'00' E]",49.41444444444444,20.716666666666665
"Q147247","Mniszek nad Popradem","miejscowość (Słowacja) [49°24'52' N, 20°43'00' E]",49.41444444444444,20.716666666666665
"Q147202","Jałowiec","miejscowość (Słowacja) [49°08'15' N, 19°37'45' E]",49.1375,19.629166666666666
"Q147203","Jamnik","miejscowość (Słowacja) [49°04'20' N, 19°42'35' E]",49.07222222222222,19.709722222222222
"Q147204","Jarzębina","miejscowość (Słowacja) [49°20'05' N, 20°39'25' E]",49.334722222222226,20.656944444444445
"Q147212","Kołaczków","miejscowość (Słowacja) [49°15'45' N, 20°37'43' E]",49.2625,20.628611111111113
"Q147233","Lubica","miejscowość (Słowacja) [49°07'15' N, 20°26'55' E]",49.12083333333333,20.448611111111113
"Q147236","Łomna","miejscowość (Słowacja) [49°21'40' N, 19°18'10' E]",49.361111111111114,19.302777777777777
"Q147246","Młynica","miejscowość (Słowacja) [49°06'05' N, 20°18'45' E]",49.10138888888889,20.3125
"Q147248","Mutne","miejscowość (Słowacja) [49°27'40' N, 19°19'15' E]",49.46111111111111,19.320833333333333
"Q147256","Nowoć","miejscowość (Słowacja) [49°25'40' N, 19°16'20' E]",49.42777777777778,19.272222222222222
"Q147268","Podwysokie","miejscowość (Słowacja) [49°24'50' N, 18°40'10' E]",49.41388888888889,18.669444444444444
"Q147274","Rakowa","miejscowość (Słowacja) [49°26'30' N, 18°44'00' E]",49.44166666666667,18.733333333333334
"Q147279","Rychwałd","miejscowość (Słowacja) [49°20'00' N, 20°26'15' E]",49.333333333333336,20.4375
"Q147279","Wielka Leśna","miejscowość (Słowacja) [49°20'00' N, 20°26'15' E]",49.333333333333336,20.4375
"Q147290","Staszków","miejscowość (Słowacja) [49°25'20' N, 18°41'40' E]",49.422222222222224,18.694444444444443
"Q147292","Sucha Góra","miejscowość (Słowacja) [49°22'00' N, 19°47'20' E]",49.36666666666667,19.788888888888888
"Q147292","Sucha Góra Orawska","miejscowość (Słowacja) [49°22'00' N, 19°47'20' E]",49.36666666666667,19.788888888888888
"Q147297","Świt","miejscowość (Słowacja) [49°03'30' N, 20°12'30' E]",49.05833333333333,20.208333333333332
"Q147251","Nowa Leśna","miejscowość (Słowacja) [49°07'20' N, 20°16'00' E]",49.12222222222222,20.266666666666666
"Q147288","Stara Leśna","miejscowość (Słowacja) [49°08'10' N, 20°18'20' E]",49.13611111111111,20.305555555555557
"Q147265","Pieszczany","miejscowość (Słowacja) [48°35'20' N, 17°50'00' E]",48.58888888888889,17.833333333333332
"Q147206","Jaworzyna Tatrzańska","miejscowość (Słowacja) [49°15'55' N, 20°08'28' E]",49.265277777777776,20.141111111111112
"Q147207","Jezierska","miejscowość (Słowacja) [49°18'10' N, 20°21'00' E]",49.30277777777778,20.35
"Q147205","Jasienica Orawska","miejscowość (Słowacja) [49°23'20' N, 19°26'05' E]",49.388888888888886,19.434722222222224
"Q147210","Kieżmark","miejscowość (Słowacja) [49°08'10' N, 20°25'50' E]",49.13611111111111,20.430555555555557
"Q147208","Jurskie","miejscowość (Słowacja) [49°12'10' N, 20°31'35' E]",49.202777777777776,20.52638888888889
"Q147211","Kokawa Liptowska","miejscowość (Słowacja) [49°05'20' N, 19°49'00' E]",49.08888888888889,19.816666666666666
